NAME,RA,DEC,PMRA,PMDEC,EPOCH,RESOLUTION,SUBSURVEY,TEMPLATE,RULESET,EXTENT_FLAG,EXTENT_PARAMER,EXTENT_INDEX,MAG_TYPE,MAG,MAG_ERR,DATE_EARLIEST,DATE_LATEST,CADENCE,REDDENING,REDSHIFT_ESTIMATE,REDSHIFT_ERROR,TEMPLATE_REDSHIFT,CAL_MAG_BLUE,CAL_MAG_GREEN,CAL_MAG_RED,CAL_ERR_BLUE,CAL_ERR_GREEN,CAL_ERR_RED,CAL_ID_BLUE,CAL_ID_GREEN,CAL_ID_RED,CLASSIFICATION,COMPLETENESS,PARALLAX
b'i06b1200ABFI',280.5922818446653,-31.696594381754778,0.975,-3.051,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.569742515563966,0.0017225676,0,0,0,0.052258064669947465,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.735
b'i06b1200AB1N',280.6389652180683,-31.705747285828142,-4.764,-6.273,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.897528701782228,0.0020348725,0,0,0,0.1402903179968557,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.132
b'i06b1200AAY3',280.5373831734438,-31.694870459961273,-0.96,-10.116,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.752125762939453,0.0024050102,0,0,0,0.21983871536870156,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1393
b'i06b1200A8NK',280.769487002032,-31.704979652080024,1.271,-6.595,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.811186729431153,0.0016567818,0,0,0,0.22709677296300088,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2175
b'i06b1200A7P8',280.54664762150463,-31.70929969831949,-2.167,-8.133,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.298392318725586,0.003053639,0,0,0,0.0055806452949200905,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7298
b'i06b1200A79M',280.7684615828859,-31.70697409221064,-3.471,-2.719,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.182341514587403,0.0020106293,0,0,0,0.2915483905423072,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1342
b'i06b1200A713',280.5234991523652,-31.711637845847065,0.122,-4.902,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.079166839599608,0.0026250295,0,0,0,0.10519354574141963,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7423
b'i06b1200A6SG',280.6224747214417,-31.71923711305591,6.291,-2.565,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.813937095642089,0.0019500045,0,0,0,0.005903225992956469,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.9016
b'i06b1200A64P',280.67661772222374,-31.717456374511652,15.61,-2.386,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.323850830078126,0.0009229915,0,0,0,0.08354838817350325,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,1.9229
b'i06b1200A5DY',280.49415466657814,-31.71389907378585,-6.323,1.026,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.454034538269042,0.0027054052,0,0,0,0.05393548357871271,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6615
b'i06b12009U8T',280.77027381958493,-31.754029820904673,-1.045,-2.285,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.58886698150635,0.0017301196,0,0,0,0.0786129024720961,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5845
b'i06b12009TJC',280.781465643915,-31.7553507257128,-1.992,-6.075,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.474084648132326,0.0016452607,0,0,0,0.2542903154127059,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.149
b'i06b12009RL9',280.69804248674063,-31.76140532854348,2.768,-3.816,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.203837997436523,0.002376445,0,0,0,0.0891935440801805,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6392
b'i06b12006OUG',280.27919260078073,-32.129449642740305,-3.383,-8.893,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.645131633758545,0.0035829095,0,0,0,0.11903225414214595,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0812
b'i06b12008PIU',280.6238228545149,-31.88751743160607,5.952,3.138,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.883768508911132,0.0020041731,0,0,0,0.10561290287202404,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5182
b'i06b12009DIM',280.800521951105,-31.80922931537386,-0.378,-4.986,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.003244598388672,0.002838806,0,0,0,0.04974193630679961,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5305
b'i06b12009D4N',280.70973475788156,-31.815411287528633,-2.844,-3.917,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.51520679473877,0.0016653636,0,0,0,0.30935483594094554,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0965
b'i06b12009D4I',280.7144609537329,-31.80854862435487,2.163,-2.211,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.981877380371095,0.0021197498,0,0,0,0.22080644484489195,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1447
b'i06b12009D4B',280.7118977310398,-31.8220141247451,0.385,-5.677,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.429924468994141,0.002121787,0,0,0,0.02616129094554532,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7667
b'i06b12009CX1',280.6415180596165,-31.811385247288165,-0.821,-0.242,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.914503814697266,0.0012321388,0,0,0,0.09280645078228365,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7344
b'i06b12009C2W',280.6883731072303,-31.810271307686875,1.262,-11.129,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,16.00987861633301,0.0036671618,0,0,0,0.1363225809989437,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0305
b'i06b12009A19',280.69679358742167,-31.82106523118305,-4.439,-7.027,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.668520431518555,0.0018014831,0,0,0,0.20319354149603075,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2096
b'i06b120099YN',280.6546169917224,-31.81944072015613,1.274,-2.757,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.997058227539064,0.0021296502,0,0,0,0.22809676585658903,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1248
b'i06b120099II',280.6829751238594,-31.820792878921715,-6.023,-1.336,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.051826385498046,0.0021955345,0,0,0,0.2511935464797481,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2125
b'i06b1200992A',280.80014577032443,-31.825032666332838,1.927,-8.072,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.795364028930663,0.0011668473,0,0,0,0.03790322571031509,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,1.1786
b'i06b120098T1',280.66870157003797,-31.82371718604323,1.395,-2.565,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.890319732666015,0.0020199397,0,0,0,0.03045161404917317,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8638
b'i06b120097AB',280.65844521061695,-31.832764562068608,2.898,-0.169,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.376603439331056,0.0015540803,0,0,0,0.10435484109386321,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8504
b'i06b12007B5K',280.1223507594732,-32.05101763689146,-3.389,-5.717,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.336263732910155,0.002509181,0,0,0,0.0986451583523904,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0398
b'i06b12007521',280.7824977428628,-32.0742722780543,-1.267,0.17,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.358062995910643,0.0013503057,0,0,0,0.20822580783597883,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2817
b'i06b12008SD4',280.6512050250304,-31.876617081330526,0.748,-2.452,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.385153388977052,0.0026144327,0,0,0,0.019322580868198026,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6601
b'i06b12006993',280.7884793289187,-32.17316690993816,0.809,-4.713,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.552876289367674,0.002847993,0,0,0,0.15445161250329786,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.089
b'i06b120094QH',280.74254885083,-31.835069231029834,-1.471,-11.1,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.069670730590822,0.0028151798,0,0,0,0.2252903292256017,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0884
b'i06b120094G9',280.54941523739916,-31.837307177742275,-4.372,-4.89,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.773359580993652,0.0023079424,0,0,0,0.22690323091322376,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.142
b'i06b1200940V',280.64331708756816,-31.84454477592279,-4.776,-8.638,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.711212326049804,0.0018389988,0,0,0,0.2440322599103374,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1386
b'i06b120091NL',280.6281895315911,-31.846637913522525,0.862,0.92,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.888684844970705,0.0012145065,0,0,0,0.07077419469433446,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7787
b'i06b120091N2',280.53444020238453,-31.85439658846282,-6.202,-17.698,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,12.593915122985841,0.0009095193,0,0,0,0.05200000059220099,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,2.1414
b'i06b120090DM',280.63583311198136,-31.854320200981967,0.364,-1.813,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.259608840942384,0.00089190603,0,0,0,0.1045806465610381,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.709
b'i06b12008Z71',280.65742828335885,-31.86024832141045,-6.132,-5.123,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.815600563049315,0.002630261,0,0,0,0.29006452329697147,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1016
b'i06b12008YWN',280.59740873845624,-31.857124046468016,0.772,-4.03,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.35559983062744,0.0034438607,0,0,0,0.07445161381075459,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6625
b'i06b12008YSR',280.5011931541416,-31.858797677865695,-1.305,-3.668,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.19191781616211,0.0013986811,0,0,0,0.16325806417772845,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1373
b'i06b12008YNE',280.65612057485544,-31.855400898029018,-9.065,-12.202,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.05972647857666,0.0026678175,0,0,0,0.18858063605523878,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.4075
b'i06b12008YGV',280.58078493600084,-31.858249215065825,1.187,-3.529,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.087876197814943,0.0022300154,0,0,0,0.058419353538943876,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5077
b'i06b12008WXZ',279.7377701407772,-31.860443802341056,-2.003,-8.462,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.957317199707031,0.0035384563,0,0,0,0.16619355447830692,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0388
b'i06b12003568',279.72862177597824,-32.55367848557852,-2.055,-6.475,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.372822174072265,0.0026324075,0,0,0,0.36190321368555867,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.128
b'i06b120095A8',280.76262078118066,-31.860085359174445,-2.379,-4.084,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.312587242126465,0.0015153135,0,0,0,0.21896773769009498,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0343
b'i06b12009QMK',280.606923712717,-31.764840087171454,2.108,-8.638,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.672366310119628,0.0018117883,0,0,0,0.216741927208439,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.18
b'i06b12009PX5',280.7467663988333,-31.765407986949594,2.598,-2.17,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.1881420211792,0.0023753094,0,0,0,0.05370967811153781,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.9281
b'i06b12009PJ8',280.5762226115299,-31.771021685519543,-2.626,-1.283,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.521521591186524,0.0016691431,0,0,0,0.3359354695966167,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0529
b'i06b12009P9U',280.6289702643173,-31.770058288243096,-2.576,-0.456,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.113098457336427,0.0022435982,0,0,0,0.06793548503229695,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.511
b'i06b12009OZZ',280.7449158230501,-31.770955833913835,0.164,4.674,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.590452392578126,0.0017354689,0,0,0,0.016838709913915204,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8345
b'i06b12009O2R',280.60626938092713,-31.778475673083104,5.605,-6.913,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,12.65226667022705,0.0010606516,0,0,0,0.09851613352375646,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,1.3914
b'i06b12009NTX',280.7258231160286,-31.777012619593595,-8.045,-6.744,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.084351188659667,0.002244483,0,0,0,0.044483869306502805,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.4653
b'i06b12009NM5',280.70642152184394,-31.775016927329656,1.521,-13.879,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.667686111450195,0.0018110453,0,0,0,0.17554838811197587,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.215
b'i06b12009NL0',280.579121744431,-31.775792356765308,1.44,-0.858,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.315379165649414,0.0015043168,0,0,0,0.24138710191172938,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.2485
b'i06b12009NH9',280.74843145821774,-31.774732733938354,-7.626,-7.453,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.982522209167481,0.0021218092,0,0,0,0.17567742255426222,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1187
b'i06b12009NDZ',280.7749630462848,-31.774179564185687,1.14,-0.35,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.7692258682251,0.0019137966,0,0,0,0.08722580248309719,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8184
b'i06b12009NCR',280.50739669981834,-31.77658852807184,-2.22,-4.531,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.01524803161621,0.0021350477,0,0,0,0.013387096264669971,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.683
b'i06b120096TO',280.75298740003376,-31.8297506565406,-2.569,-7.607,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.250046783447267,0.0024344898,0,0,0,0.2970000043992073,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,-0.067
b'i06b120095J5',280.54076363808645,-31.835446258523366,-3.604,-5.867,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.124973983764647,0.002854012,0,0,0,0.2571290346883958,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.142
b'i06b120095AF',280.7464148624471,-31.851002576167147,-4.427,3.395,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.22416732788086,0.0014423184,0,0,0,0.08019355035597278,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8401
b'i06b12209DOK',283.60082349895424,-31.57850742608715,-0.579,-5.927,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.808561653137208,0.0020428773,0,0,0,0.4005484042629119,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1635
b'i06b12009L1K',280.6404140272973,-31.782735537621125,-2.038,-2.589,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.1883967666626,0.0023475776,0,0,0,0.08596774070493636,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5998
b'i06b12009KTQ',280.74958406018214,-31.7852105953887,-2.059,-5.342,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.513685829162597,0.0016733671,0,0,0,0.12406452048209406,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.5024
b'i06b12009K83',280.63075969546645,-31.789262738702917,4.174,-5.164,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.153774978637696,0.0027989093,0,0,0,0.049419355007909956,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8109
b'i06b12009J79',280.81898583785386,-31.788919871220536,4.602,-0.772,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.832820686340334,0.0017510112,0,0,0,0.08277419113343762,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.7329
b'i06b12009J5H',280.6559308436352,-31.78879899222985,1.591,-9.154,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.152975944519042,0.002312991,0,0,0,0.0015483871703186342,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6516
b'i06b12009I53',280.5676185361656,-31.790485267790437,-4.44,-7.21,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.902757118225097,0.0020340586,0,0,0,0.3203870980970321,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1179
b'i06b12009GLT',280.6502158567267,-31.79955674256295,2.256,-3.568,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.973538711547853,0.0012711978,0,0,0,0.0927419335611405,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6669
b'i06b12009FUX',280.71458792927746,-31.799763589915273,-2.18,-11.747,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.648420387268068,0.0015667448,0,0,0,0.07019354931769832,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.9667
b'i06b12009FT7',280.7163210850919,-31.799478297723336,-9.007,-9.251,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.398123794555666,0.0021100324,0,0,0,0.3126774103410782,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1618
b'i06b12009FA0',280.69799808213855,-31.8030823731592,-0.82,1.959,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.297842483520508,0.002496807,0,0,0,0.06200000163047544,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.6311
b'i06b12009EQM',280.6638226640258,-31.80035162430386,-3.035,-4.542,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.183435348510741,0.0023563735,0,0,0,0.23945160450473907,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0685
b'i06b12009EQ0',280.77969696932263,-31.80364806716225,-2.831,-8.468,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,13.65259285736084,0.0010880198,0,0,0,0.10087096883404639,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.8289
b'i06b12008VWU',280.61369121840823,-31.86418200929951,5.054,-0.968,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.551088760375976,0.0036236402,0,0,0,0.10351612683265439,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.425
b'i06b12008VBV',280.77989353734347,-31.869885793719035,-0.576,-7.647,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.027883987426758,0.0013074378,0,0,0,0.23590322463743146,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1751
b'i06b1200BRLY',280.77518677384336,-31.519007420205263,-2.502,-2.097,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.138367736816406,0.002372824,0,0,0,0.24099999858487037,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1876
b'i06b12104D5K',282.8101858362211,-32.06690367045922,-2.514,-1.369,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,14.252327461242675,0.0018847391,0,0,0,0.0002903225756580791,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0148
b'i06b1210494T',282.0974875775716,-32.093601353035695,-6.849,-6.492,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.31557411956787,0.0035517006,0,0,0,0.281064510345459,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1263
b'i06b121048WL',282.4342812858763,-32.09401665319944,-2.997,-2.537,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.471129386901854,0.0039699497,0,0,0,0.31374193006946194,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.1384
b'i06b12103YCC',282.21214408600076,-32.14894326355194,0.891,-5.651,2000.0,1,StreamInG@4MOST,ST_TEMPLATE.fits,ST_RULESET_LRS,0,0.0,0.0, SPLUS_r_AB_psf,15.649999786376952,0.0044895117,0,0,0,0.15796773856686008,0,0,0,0,0,0,0,0,0,0,0,0,STAR,0,0.0935
